"p_rgh","p","T","p_rghGrad:0","p_rghGrad:1","p_rghGrad:2","U:0","U:1","U:2","TGrad:0","TGrad:1","TGrad:2","pGrad:0","pGrad:1","pGrad:2","Points:0","Points:1","Points:2"
0.01591512002050877,0.1019624024629593,274.7343444824219,0.0001235288946190849,0.0001967824646271765,1.218103258369832e-16,-4.828004239243455e-05,2.272163874295074e-05,-3.421481713010735e-28,-39.84435272216797,-51.28501129150391,2.102139642912171e-12,-0.001130890799686313,-9.811612129211426,7.258088740959355e-16,0.01779731921851635,-0.008776666596531868,0
0.01591544225811958,0.09036625176668167,274.6428527832031,0.0001747743954183534,0.0002105418971041217,3.005093696450354e-16,-6.934250268386677e-05,7.055312744341791e-05,8.862404371075376e-29,-58.55072021484375,-59.97246551513672,5.186869597023636e-12,-0.001004614285193384,-9.811708450317383,1.903247457096628e-15,0.01833323389291763,-0.007593874353915453,0
0.01591580733656883,0.07845135778188705,274.5297241210938,0.0002403142134426162,0.0001957920176209882,-1.109912666459327e-16,-0.0001010880005196668,0.0001334180706180632,1.440990173299009e-28,-85.53609466552734,-65.44129943847656,-1.915039741368085e-12,-0.000856952799949795,-9.811794281005859,-6.650445304049249e-16,0.01879064552485943,-0.006378564517945051,0
0.0159161314368248,0.06626870483160019,274.4075622558594,0.0002693587157409638,0.000132030196255073,2.517369511530592e-18,-0.0001196206721942872,0.0001979942462639883,-3.319098314202137e-29,-112.3946990966797,-58.36268615722656,4.357365501945522e-14,-0.0007070478750392795,-9.811872482299805,-1.879240035359824e-17,0.01916759088635445,-0.005135940387845039,0
0.01591632515192032,0.05387046560645103,274.30517578125,0.000222529488382861,5.84913941565901e-05,-5.260590763151438e-17,-0.0001110209268517792,0.000242370500927791,1.343907776291715e-28,-124.1811447143555,-43.96778869628906,-9.066343053913684e-13,-0.0005555676762014627,-9.811931610107422,-1.101665477228826e-16,0.0194624587893486,-0.00387132354080677,0
0.01591639593243599,0.04130972549319267,274.231201171875,0.0001534323673695326,1.617120506125502e-05,2.126749349120186e-17,-0.0001092084057745524,0.0002631279348861426,1.80972089636099e-28,-122.1557540893555,-38.50296783447266,3.660425640979875e-13,-0.0003726097929757088,-9.811964988708496,4.033888863052444e-17,0.01967398449778557,-0.002590129151940346,0
0.01591641455888748,0.02864028885960579,274.1645202636719,0.0001025682577164844,-3.381794385859394e-06,7.409519967780499e-17,-0.0001432166463928297,0.0002719808253459632,-2.672459887441916e-30,-117.4207763671875,-50.16605377197266,1.276441300747388e-12,-0.0001607337617315352,-9.811967849731445,1.927624377104337e-16,0.01980126276612282,-0.00129784329328686,0
0.01591430604457855,0.1288049221038818,274.9363403320312,0.0003660724323708564,-4.697457916336134e-05,1.689242571269579e-16,-0.0002358683559577912,-0.0003398537228349596,4.338402274317672e-28,-120.1609115600586,49.42250061035156,2.918474273014282e-12,-0.00483233155682683,-9.811487197875977,1.201223268159593e-15,0.01312900241464376,-0.01151382643729448,0
0.01591453701257706,0.1201441213488579,274.8887329101562,0.0003386066819075495,2.263994645090861e-07,1.215422002045078e-16,-0.0002120433491654694,-0.0003433246747590601,9.666674762152052e-28,-119.9689331054688,36.81789398193359,2.097594667405112e-12,-0.004709858912974596,-9.812095642089844,9.188544590387686e-16,0.01385393273085356,-0.01063049677759409,0
0.01591476798057556,0.1110370084643364,274.8384094238281,0.0003154415753670037,3.85392049793154e-05,-3.378540993774119e-16,-0.0001887046528281644,-0.0003406196774449199,1.977080838150838e-28,-121.4518432617188,25.2205696105957,-5.835706484019765e-12,-0.004507829900830984,-9.812680244445801,-2.228693820815965e-15,0.01451953779906034,-0.009701645001769066,0
0.01591500081121922,0.1015225872397423,274.7843322753906,0.0002951403148472309,6.899152504047379e-05,-2.853163778981514e-16,-0.0001670901838224381,-0.0003330487234052271,-9.310838019697122e-28,-125.0165405273438,15.08079242706299,-4.925258985377656e-12,-0.00423094816505909,-9.813230514526367,-1.911522757233066e-15,0.01512296870350838,-0.00873124971985817,0
0.01591523364186287,0.09164160490036011,274.7268676757812,0.0002769188431557268,9.453048551222309e-05,-3.566971215301371e-17,-0.0001504569809185341,-0.0003202182415407151,-1.212208618167509e-27,-130.3646087646484,6.144971370697021,-6.14370533613684e-13,-0.003881411161273718,-9.813733100891113,-2.819997343663935e-17,0.01566164009273052,-0.007723466027528048,0
0.01591547019779682,0.08143638074398041,274.6660766601562,0.0002645229105837643,0.0001138412553700618,1.281103186706443e-16,-0.0001406039664288983,-0.0002990048087667674,-1.124407205339845e-27,-138.5165557861328,-1.97187602519989,2.211945470537158e-12,-0.00346190994605422,-9.814182281494141,7.548579749011401e-16,0.01613324694335461,-0.006682609207928181,0
0.01591570302844048,0.07095062732696533,274.6019287109375,0.0002575198013801128,0.0001196917510242201,2.32288144933092e-16,-0.0001346546923741698,-0.0002672951377462596,-2.060860355549763e-28,-150.7978820800781,-8.735959053039551,4.009036592284021e-12,-0.002980070188641548,-9.814577102661133,1.027110246016433e-15,0.01653576828539371,-0.005613136570900679,0
0.01591591536998749,0.06022923067212105,274.5364685058594,0.0002399707154836506,0.0001098617140087299,8.118693008913241e-17,-0.0001269068889087066,-0.0002287927927682176,7.941776274254872e-28,-164.4750213623047,-14.2114143371582,1.400253177297195e-12,-0.002448643790557981,-9.814913749694824,2.22557139267459e-16,0.01686747930943966,-0.004519627429544926,0
0.01591608673334122,0.0493180938065052,274.4732971191406,0.0001969777658814564,9.484482870902866e-05,-1.306959529165871e-16,-0.0001162742628366686,-0.0001915047323564067,7.175049118919731e-28,-173.7575531005859,-20.62761497497559,-2.25453640131934e-12,-0.00187773210927844,-9.815180778503418,-4.056683512279792e-16,0.01712696254253387,-0.003406764706596732,0
0.01591621339321136,0.03826394304633141,274.4128723144531,0.0001345110940746963,8.409527799813077e-05,-9.174525533366137e-17,-0.0001096947526093572,-0.0001595829526195303,2.673850393815436e-28,-177.086669921875,-30.59694290161133,-1.582743484884741e-12,-0.001273699686862528,-9.815365791320801,-2.947849356990336e-16,0.01731310598552227,-0.002279313746839762,0
0.01591631397604942,0.02711412683129311,274.3512573242188,6.695571937598288e-05,7.138696673791856e-05,3.607760153050851e-17,-0.0001132599645643495,-0.0001296965492656454,1.003754844338903e-28,-178.7511901855469,-44.39197540283203,6.218571664551309e-13,-0.0006447394262067974,-9.815464973449707,8.976438275972348e-17,0.01742511056363583,-0.001142102177254856,0
0.01591263897716999,0.1134194508194923,275.5671997070312,0.0008156441035680473,-0.0002363991370657459,1.877707402033661e-16,-0.0003345193690620363,-0.0004660697013605386,3.211128418552104e-27,-377.4572448730469,254.7408752441406,3.247618970622645e-12,-0.01005876716226339,-9.81220531463623,1.316375491514684e-15,0.01133868377655745,-0.009943759068846703,0
